number,step,surface,valid_time,t2m
0,0 days,0.0,2010-12-15 15:00:00,273.49237
0,0 days,0.0,2010-12-15 15:00:00,273.42294
0,0 days,0.0,2010-12-15 16:00:00,273.45477
0,0 days,0.0,2010-12-15 16:00:00,273.41473
0,0 days,0.0,2010-12-15 17:00:00,273.4419
0,0 days,0.0,2010-12-15 17:00:00,273.41168
0,0 days,0.0,2010-12-15 18:00:00,273.53937
0,0 days,0.0,2010-12-15 18:00:00,273.50967
0,0 days,0.0,2010-12-15 19:00:00,273.63144
0,0 days,0.0,2010-12-15 19:00:00,273.61295
0,0 days,0.0,2010-12-15 20:00:00,273.69678
0,0 days,0.0,2010-12-15 20:00:00,273.6822
0,0 days,0.0,2010-12-15 21:00:00,273.75272
0,0 days,0.0,2010-12-15 21:00:00,273.73563
0,0 days,0.0,2010-12-15 22:00:00,273.69012
0,0 days,0.0,2010-12-15 22:00:00,273.66632
0,0 days,0.0,2010-12-15 23:00:00,273.5993
0,0 days,0.0,2010-12-15 23:00:00,273.58475
0,0 days,0.0,2010-12-16 00:00:00,273.4732
0,0 days,0.0,2010-12-16 00:00:00,273.4665
0,0 days,0.0,2010-12-16 01:00:00,273.35062
0,0 days,0.0,2010-12-16 01:00:00,273.34192
0,0 days,0.0,2010-12-16 02:00:00,273.3122
0,0 days,0.0,2010-12-16 02:00:00,273.28336
0,0 days,0.0,2010-12-16 03:00:00,273.2434
0,0 days,0.0,2010-12-16 03:00:00,273.20477
0,0 days,0.0,2010-12-16 04:00:00,273.12555
0,0 days,0.0,2010-12-16 04:00:00,273.09335
0,0 days,0.0,2010-12-16 05:00:00,273.02652
0,0 days,0.0,2010-12-16 05:00:00,272.98984
0,0 days,0.0,2010-12-16 06:00:00,272.93198
0,0 days,0.0,2010-12-16 06:00:00,272.87823
0,0 days,0.0,2010-12-16 07:00:00,272.81448
0,0 days,0.0,2010-12-16 07:00:00,272.76468
0,0 days,0.0,2010-12-16 08:00:00,272.7868
0,0 days,0.0,2010-12-16 08:00:00,272.73752
0,0 days,0.0,2010-12-16 09:00:00,272.69644
0,0 days,0.0,2010-12-16 09:00:00,272.65836
0,0 days,0.0,2010-12-16 10:00:00,272.75668
0,0 days,0.0,2010-12-16 10:00:00,272.7147
0,0 days,0.0,2010-12-16 11:00:00,272.7252
0,0 days,0.0,2010-12-16 11:00:00,272.693
0,0 days,0.0,2010-12-16 12:00:00,272.69534
0,0 days,0.0,2010-12-16 12:00:00,272.669
0,0 days,0.0,2010-12-16 13:00:00,272.7653
0,0 days,0.0,2010-12-16 13:00:00,272.74234
0,0 days,0.0,2010-12-16 14:00:00,272.8664
0,0 days,0.0,2010-12-16 14:00:00,272.8465
0,0 days,0.0,2010-12-16 15:00:00,272.98447
0,0 days,0.0,2010-12-16 15:00:00,272.96652
0,0 days,0.0,2010-12-16 16:00:00,273.08438
0,0 days,0.0,2010-12-16 16:00:00,273.03653
0,0 days,0.0,2010-12-16 17:00:00,273.08136
0,0 days,0.0,2010-12-16 17:00:00,273.0027
0,0 days,0.0,2010-12-16 18:00:00,272.95166
0,0 days,0.0,2010-12-16 18:00:00,272.84503
0,0 days,0.0,2010-12-16 19:00:00,272.7502
0,0 days,0.0,2010-12-16 19:00:00,272.65424
0,0 days,0.0,2010-12-16 20:00:00,272.6605
0,0 days,0.0,2010-12-16 20:00:00,272.61905
0,0 days,0.0,2010-12-16 21:00:00,272.84854
0,0 days,0.0,2010-12-16 21:00:00,272.8516
0,0 days,0.0,2010-12-16 22:00:00,273.1932
0,0 days,0.0,2010-12-16 22:00:00,273.15936
0,0 days,0.0,2010-12-16 23:00:00,273.21262
0,0 days,0.0,2010-12-16 23:00:00,273.16528
0,0 days,0.0,2010-12-17 00:00:00,273.1538
0,0 days,0.0,2010-12-17 00:00:00,273.08832
0,0 days,0.0,2010-12-17 01:00:00,273.02496
0,0 days,0.0,2010-12-17 01:00:00,272.96143
0,0 days,0.0,2010-12-17 02:00:00,272.8959
0,0 days,0.0,2010-12-17 02:00:00,272.83292
0,0 days,0.0,2010-12-17 03:00:00,272.7847
0,0 days,0.0,2010-12-17 03:00:00,272.7315
0,0 days,0.0,2010-12-17 04:00:00,272.68457
0,0 days,0.0,2010-12-17 04:00:00,272.60144
0,0 days,0.0,2010-12-17 05:00:00,272.56244
0,0 days,0.0,2010-12-17 05:00:00,272.5406
0,0 days,0.0,2010-12-17 06:00:00,272.7007
0,0 days,0.0,2010-12-17 06:00:00,272.67688
0,0 days,0.0,2010-12-17 07:00:00,272.8613
0,0 days,0.0,2010-12-17 07:00:00,272.83945
0,0 days,0.0,2010-12-17 08:00:00,272.99124
0,0 days,0.0,2010-12-17 08:00:00,272.9649
0,0 days,0.0,2010-12-17 09:00:00,273.05737
0,0 days,0.0,2010-12-17 09:00:00,272.98993
0,0 days,0.0,2010-12-17 10:00:00,272.86923
0,0 days,0.0,2010-12-17 10:00:00,272.7822
0,0 days,0.0,2010-12-17 11:00:00,272.7738
0,0 days,0.0,2010-12-17 11:00:00,272.67194
0,0 days,0.0,2010-12-17 12:00:00,272.57672
0,0 days,0.0,2010-12-17 12:00:00,272.42255
0,0 days,0.0,2010-12-17 13:00:00,272.45264
0,0 days,0.0,2010-12-17 13:00:00,272.32672
0,0 days,0.0,2010-12-17 14:00:00,272.33432
0,0 days,0.0,2010-12-17 14:00:00,272.1983
0,0 days,0.0,2010-12-17 15:00:00,272.1447
0,0 days,0.0,2010-12-17 15:00:00,271.9802
0,0 days,0.0,2010-12-17 16:00:00,271.9242
0,0 days,0.0,2010-12-17 16:00:00,271.7784
0,0 days,0.0,2010-12-17 17:00:00,271.76093
0,0 days,0.0,2010-12-17 17:00:00,271.61707
0,0 days,0.0,2010-12-17 18:00:00,271.59448
0,0 days,0.0,2010-12-17 18:00:00,271.45346
0,0 days,0.0,2010-12-17 19:00:00,271.4656
0,0 days,0.0,2010-12-17 19:00:00,271.32654
0,0 days,0.0,2010-12-17 20:00:00,271.3337
0,0 days,0.0,2010-12-17 20:00:00,271.21762
0,0 days,0.0,2010-12-17 21:00:00,271.26843
0,0 days,0.0,2010-12-17 21:00:00,271.17834
0,0 days,0.0,2010-12-17 22:00:00,271.05237
0,0 days,0.0,2010-12-17 22:00:00,270.97263
0,0 days,0.0,2010-12-17 23:00:00,270.98657
0,0 days,0.0,2010-12-17 23:00:00,270.92053
0,0 days,0.0,2010-12-18 00:00:00,270.98602
0,0 days,0.0,2010-12-18 00:00:00,270.9362
0,0 days,0.0,2010-12-18 01:00:00,271.10965
0,0 days,0.0,2010-12-18 01:00:00,271.0878
0,0 days,0.0,2010-12-18 02:00:00,271.2114
0,0 days,0.0,2010-12-18 02:00:00,271.2038
0,0 days,0.0,2010-12-18 03:00:00,271.33356
0,0 days,0.0,2010-12-18 03:00:00,271.31955
0,0 days,0.0,2010-12-18 04:00:00,271.36444
0,0 days,0.0,2010-12-18 04:00:00,271.3322
0,0 days,0.0,2010-12-18 05:00:00,271.44177
0,0 days,0.0,2010-12-18 05:00:00,271.39163
0,0 days,0.0,2010-12-18 06:00:00,271.4843
0,0 days,0.0,2010-12-18 06:00:00,271.42188
0,0 days,0.0,2010-12-18 07:00:00,271.47586
0,0 days,0.0,2010-12-18 07:00:00,271.38712
0,0 days,0.0,2010-12-18 08:00:00,271.4372
0,0 days,0.0,2010-12-18 08:00:00,271.33447
0,0 days,0.0,2010-12-18 09:00:00,271.41354
0,0 days,0.0,2010-12-18 09:00:00,271.28763
0,0 days,0.0,2010-12-18 10:00:00,271.102
0,0 days,0.0,2010-12-18 10:00:00,271.0499
0,0 days,0.0,2010-12-18 11:00:00,271.13187
0,0 days,0.0,2010-12-18 11:00:00,271.06747
0,0 days,0.0,2010-12-18 12:00:00,271.10858
0,0 days,0.0,2010-12-18 12:00:00,271.0442
0,0 days,0.0,2010-12-18 13:00:00,271.10565
0,0 days,0.0,2010-12-18 13:00:00,271.04822
0,0 days,0.0,2010-12-18 14:00:00,271.12637
0,0 days,0.0,2010-12-18 14:00:00,271.0634
0,0 days,0.0,2010-12-18 15:00:00,271.1303
0,0 days,0.0,2010-12-18 15:00:00,271.05753
0,0 days,0.0,2010-12-18 16:00:00,271.12585
0,0 days,0.0,2010-12-18 16:00:00,271.06873
0,0 days,0.0,2010-12-18 17:00:00,271.11993
0,0 days,0.0,2010-12-18 17:00:00,271.05194
0,0 days,0.0,2010-12-18 18:00:00,271.20102
0,0 days,0.0,2010-12-18 18:00:00,271.12714
0,0 days,0.0,2010-12-18 19:00:00,271.2526
0,0 days,0.0,2010-12-18 19:00:00,271.19495
0,0 days,0.0,2010-12-18 20:00:00,271.28632
0,0 days,0.0,2010-12-18 20:00:00,271.22617
0,0 days,0.0,2010-12-18 21:00:00,271.4221
0,0 days,0.0,2010-12-18 21:00:00,271.33984
0,0 days,0.0,2010-12-18 22:00:00,271.65515
0,0 days,0.0,2010-12-18 22:00:00,271.59747
0,0 days,0.0,2010-12-18 23:00:00,271.88962
0,0 days,0.0,2010-12-18 23:00:00,271.80005
0,0 days,0.0,2010-12-19 00:00:00,272.0649
0,0 days,0.0,2010-12-19 00:00:00,271.94067
0,0 days,0.0,2010-12-19 01:00:00,272.20184
0,0 days,0.0,2010-12-19 01:00:00,272.07227
0,0 days,0.0,2010-12-19 02:00:00,272.15515
0,0 days,0.0,2010-12-19 02:00:00,272.03427
0,0 days,0.0,2010-12-19 03:00:00,272.1489
0,0 days,0.0,2010-12-19 03:00:00,272.02158
0,0 days,0.0,2010-12-19 04:00:00,272.16556
0,0 days,0.0,2010-12-19 04:00:00,272.0525
0,0 days,0.0,2010-12-19 05:00:00,272.16458
0,0 days,0.0,2010-12-19 05:00:00,272.0403
0,0 days,0.0,2010-12-19 06:00:00,272.06317
0,0 days,0.0,2010-12-19 06:00:00,271.97528
0,0 days,0.0,2010-12-19 07:00:00,271.90405
0,0 days,0.0,2010-12-19 07:00:00,271.85446
0,0 days,0.0,2010-12-19 08:00:00,271.8388
0,0 days,0.0,2010-12-19 08:00:00,271.75708
0,0 days,0.0,2010-12-19 09:00:00,271.86993
0,0 days,0.0,2010-12-19 09:00:00,271.76917
0,0 days,0.0,2010-12-19 10:00:00,271.98816
0,0 days,0.0,2010-12-19 10:00:00,271.90393
0,0 days,0.0,2010-12-19 11:00:00,271.91003
0,0 days,0.0,2010-12-19 11:00:00,271.89688
0,0 days,0.0,2010-12-19 12:00:00,271.67145
0,0 days,0.0,2010-12-19 12:00:00,271.64597
0,0 days,0.0,2010-12-19 13:00:00,271.54214
0,0 days,0.0,2010-12-19 13:00:00,271.4515
0,0 days,0.0,2010-12-19 14:00:00,271.41614
0,0 days,0.0,2010-12-19 14:00:00,271.35007
0,0 days,0.0,2010-12-19 15:00:00,271.29074
0,0 days,0.0,2010-12-19 15:00:00,271.2541
0,0 days,0.0,2010-12-19 16:00:00,271.10498
0,0 days,0.0,2010-12-19 16:00:00,271.063
0,0 days,0.0,2010-12-19 17:00:00,270.82462
0,0 days,0.0,2010-12-19 17:00:00,270.79492
0,0 days,0.0,2010-12-19 18:00:00,270.52234
0,0 days,0.0,2010-12-19 18:00:00,270.49548
0,0 days,0.0,2010-12-19 19:00:00,270.2565
0,0 days,0.0,2010-12-19 19:00:00,270.2243
0,0 days,0.0,2010-12-19 20:00:00,270.10477
0,0 days,0.0,2010-12-19 20:00:00,270.07397
0,0 days,0.0,2010-12-19 21:00:00,270.0822
0,0 days,0.0,2010-12-19 21:00:00,270.02737
0,0 days,0.0,2010-12-19 22:00:00,270.26126
0,0 days,0.0,2010-12-19 22:00:00,270.18988
0,0 days,0.0,2010-12-19 23:00:00,270.29645
0,0 days,0.0,2010-12-19 23:00:00,270.21475
0,0 days,0.0,2010-12-20 00:00:00,270.34552
0,0 days,0.0,2010-12-20 00:00:00,270.26685
0,0 days,0.0,2010-12-20 01:00:00,270.39386
0,0 days,0.0,2010-12-20 01:00:00,270.31912
0,0 days,0.0,2010-12-20 02:00:00,270.4236
0,0 days,0.0,2010-12-20 02:00:00,270.36203
0,0 days,0.0,2010-12-20 03:00:00,270.422
0,0 days,0.0,2010-12-20 03:00:00,270.36542
0,0 days,0.0,2010-12-20 04:00:00,270.34354
0,0 days,0.0,2010-12-20 04:00:00,270.29874
0,0 days,0.0,2010-12-20 05:00:00,270.27008
0,0 days,0.0,2010-12-20 05:00:00,270.23004
0,0 days,0.0,2010-12-20 06:00:00,270.1999
0,0 days,0.0,2010-12-20 06:00:00,270.15845
0,0 days,0.0,2010-12-20 07:00:00,270.15012
0,0 days,0.0,2010-12-20 07:00:00,270.10083
0,0 days,0.0,2010-12-20 08:00:00,270.09198
0,0 days,0.0,2010-12-20 08:00:00,270.04074
0,0 days,0.0,2010-12-20 09:00:00,269.97656
0,0 days,0.0,2010-12-20 09:00:00,269.91693
0,0 days,0.0,2010-12-20 10:00:00,269.86035
0,0 days,0.0,2010-12-20 10:00:00,269.79095
0,0 days,0.0,2010-12-20 11:00:00,269.8055
0,0 days,0.0,2010-12-20 11:00:00,269.76266
0,0 days,0.0,2010-12-20 12:00:00,269.78995
0,0 days,0.0,2010-12-20 12:00:00,269.7412
0,0 days,0.0,2010-12-20 13:00:00,269.78397
0,0 days,0.0,2010-12-20 13:00:00,269.74896
0,0 days,0.0,2010-12-20 14:00:00,269.77805
0,0 days,0.0,2010-12-20 14:00:00,269.7626
0,0 days,0.0,2010-12-20 15:00:00,269.8527
0,0 days,0.0,2010-12-20 15:00:00,269.83673
0,0 days,0.0,2010-12-20 16:00:00,269.94528
0,0 days,0.0,2010-12-20 16:00:00,269.9248
0,0 days,0.0,2010-12-20 17:00:00,270.04337
0,0 days,0.0,2010-12-20 17:00:00,270.03073
0,0 days,0.0,2010-12-20 18:00:00,270.20016
0,0 days,0.0,2010-12-20 18:00:00,270.19147
0,0 days,0.0,2010-12-20 19:00:00,270.35477
0,0 days,0.0,2010-12-20 19:00:00,270.32846
0,0 days,0.0,2010-12-20 20:00:00,270.51886
0,0 days,0.0,2010-12-20 20:00:00,270.4984
0,0 days,0.0,2010-12-20 21:00:00,270.70453
0,0 days,0.0,2010-12-20 21:00:00,270.69583
0,0 days,0.0,2010-12-20 22:00:00,271.30386
0,0 days,0.0,2010-12-20 22:00:00,271.23782
0,0 days,0.0,2010-12-20 23:00:00,271.32306
0,0 days,0.0,2010-12-20 23:00:00,271.25082
0,0 days,0.0,2010-12-21 00:00:00,271.50195
0,0 days,0.0,2010-12-21 00:00:00,271.42026
0,0 days,0.0,2010-12-21 01:00:00,271.57257
0,0 days,0.0,2010-12-21 01:00:00,271.47324
0,0 days,0.0,2010-12-21 02:00:00,271.5476
0,0 days,0.0,2010-12-21 02:00:00,271.43008
0,0 days,0.0,2010-12-21 03:00:00,271.65707
0,0 days,0.0,2010-12-21 03:00:00,271.54684
0,0 days,0.0,2010-12-21 04:00:00,271.74838
0,0 days,0.0,2010-12-21 04:00:00,271.63754
0,0 days,0.0,2010-12-21 05:00:00,271.73257
0,0 days,0.0,2010-12-21 05:00:00,271.65643
0,0 days,0.0,2010-12-21 06:00:00,271.81296
0,0 days,0.0,2010-12-21 06:00:00,271.69598
0,0 days,0.0,2010-12-21 07:00:00,271.84116
0,0 days,0.0,2010-12-21 07:00:00,271.69534
0,0 days,0.0,2010-12-21 08:00:00,271.76477
0,0 days,0.0,2010-12-21 08:00:00,271.63464
0,0 days,0.0,2010-12-21 09:00:00,271.6118
0,0 days,0.0,2010-12-21 09:00:00,271.4898
0,0 days,0.0,2010-12-21 10:00:00,271.56375
0,0 days,0.0,2010-12-21 10:00:00,271.45712
0,0 days,0.0,2010-12-21 11:00:00,271.53763
0,0 days,0.0,2010-12-21 11:00:00,271.4509
0,0 days,0.0,2010-12-21 12:00:00,271.6466
0,0 days,0.0,2010-12-21 12:00:00,271.56937
0,0 days,0.0,2010-12-21 13:00:00,271.59357
0,0 days,0.0,2010-12-21 13:00:00,271.49844
0,0 days,0.0,2010-12-21 14:00:00,271.58215
0,0 days,0.0,2010-12-21 14:00:00,271.49823
0,0 days,0.0,2010-12-21 15:00:00,271.57935
0,0 days,0.0,2010-12-21 15:00:00,271.47977
0,0 days,0.0,2010-12-21 16:00:00,271.57877
0,0 days,0.0,2010-12-21 16:00:00,271.50238
0,0 days,0.0,2010-12-21 17:00:00,271.48898
0,0 days,0.0,2010-12-21 17:00:00,271.45175
0,0 days,0.0,2010-12-21 18:00:00,271.533
0,0 days,0.0,2010-12-21 18:00:00,271.4742
0,0 days,0.0,2010-12-21 19:00:00,271.61954
0,0 days,0.0,2010-12-21 19:00:00,271.60107
0,0 days,0.0,2010-12-21 20:00:00,271.7152
0,0 days,0.0,2010-12-21 20:00:00,271.64777
0,0 days,0.0,2010-12-21 21:00:00,271.77377
0,0 days,0.0,2010-12-21 21:00:00,271.68954
0,0 days,0.0,2010-12-21 22:00:00,271.87686
0,0 days,0.0,2010-12-21 22:00:00,271.7834
0,0 days,0.0,2010-12-21 23:00:00,271.8698
0,0 days,0.0,2010-12-21 23:00:00,271.78857
0,0 days,0.0,2010-12-22 00:00:00,271.4377
0,0 days,0.0,2010-12-22 00:00:00,271.35403
0,0 days,0.0,2010-12-22 01:00:00,271.3069
0,0 days,0.0,2010-12-22 01:00:00,271.2154
0,0 days,0.0,2010-12-22 02:00:00,270.97934
0,0 days,0.0,2010-12-22 02:00:00,270.86182
0,0 days,0.0,2010-12-22 03:00:00,270.65384
0,0 days,0.0,2010-12-22 03:00:00,270.58105
0,0 days,0.0,2010-12-22 04:00:00,270.49582
0,0 days,0.0,2010-12-22 04:00:00,270.4155
0,0 days,0.0,2010-12-22 05:00:00,270.3736
0,0 days,0.0,2010-12-22 05:00:00,270.28207
0,0 days,0.0,2010-12-22 06:00:00,270.1342
0,0 days,0.0,2010-12-22 06:00:00,270.03146
0,0 days,0.0,2010-12-22 07:00:00,269.90207
0,0 days,0.0,2010-12-22 07:00:00,269.8022
0,0 days,0.0,2010-12-22 08:00:00,269.69632
0,0 days,0.0,2010-12-22 08:00:00,269.6118
0,0 days,0.0,2010-12-22 09:00:00,269.53082
0,0 days,0.0,2010-12-22 09:00:00,269.45355
0,0 days,0.0,2010-12-22 10:00:00,269.30728
0,0 days,0.0,2010-12-22 10:00:00,269.23788
0,0 days,0.0,2010-12-22 11:00:00,269.2694
0,0 days,0.0,2010-12-22 11:00:00,269.19272
0,0 days,0.0,2010-12-22 12:00:00,269.18298
0,0 days,0.0,2010-12-22 12:00:00,269.10913
0,0 days,0.0,2010-12-22 13:00:00,269.06232
0,0 days,0.0,2010-12-22 13:00:00,268.99487
0,0 days,0.0,2010-12-22 14:00:00,269.00903
0,0 days,0.0,2010-12-22 14:00:00,268.9357
0,0 days,0.0,2010-12-22 15:00:00,268.8788
0,0 days,0.0,2010-12-22 15:00:00,268.8094
0,0 days,0.0,2010-12-22 16:00:00,268.72934
0,0 days,0.0,2010-12-22 16:00:00,268.65405
0,0 days,0.0,2010-12-22 17:00:00,268.56644
0,0 days,0.0,2010-12-22 17:00:00,268.48975
0,0 days,0.0,2010-12-22 18:00:00,268.40982
0,0 days,0.0,2010-12-22 18:00:00,268.32275
0,0 days,0.0,2010-12-22 19:00:00,268.3186
0,0 days,0.0,2010-12-22 19:00:00,268.2282
0,0 days,0.0,2010-12-22 20:00:00,268.27496
0,0 days,0.0,2010-12-22 20:00:00,268.1854
0,0 days,0.0,2010-12-22 21:00:00,268.30826
0,0 days,0.0,2010-12-22 21:00:00,268.2036
0,0 days,0.0,2010-12-22 22:00:00,268.14935
0,0 days,0.0,2010-12-22 22:00:00,268.05646
0,0 days,0.0,2010-12-22 23:00:00,268.22012
0,0 days,0.0,2010-12-22 23:00:00,268.12524
0,0 days,0.0,2010-12-23 00:00:00,268.35913
0,0 days,0.0,2010-12-23 00:00:00,268.2749
0,0 days,0.0,2010-12-23 01:00:00,268.6076
0,0 days,0.0,2010-12-23 01:00:00,268.51608
0,0 days,0.0,2010-12-23 02:00:00,268.92386
0,0 days,0.0,2010-12-23 02:00:00,268.84802
0,0 days,0.0,2010-12-23 03:00:00,269.27722
0,0 days,0.0,2010-12-23 03:00:00,269.21564
0,0 days,0.0,2010-12-23 04:00:00,269.62463
0,0 days,0.0,2010-12-23 04:00:00,269.56555
0,0 days,0.0,2010-12-23 05:00:00,270.03232
0,0 days,0.0,2010-12-23 05:00:00,269.96683
0,0 days,0.0,2010-12-23 06:00:00,270.41483
0,0 days,0.0,2010-12-23 06:00:00,270.3513
0,0 days,0.0,2010-12-23 07:00:00,270.7105
0,0 days,0.0,2010-12-23 07:00:00,270.65143
0,0 days,0.0,2010-12-23 08:00:00,270.78644
0,0 days,0.0,2010-12-23 08:00:00,270.73715
0,0 days,0.0,2010-12-23 09:00:00,270.7644
0,0 days,0.0,2010-12-23 09:00:00,270.7803
0,0 days,0.0,2010-12-23 10:00:00,270.45627
0,0 days,0.0,2010-12-23 10:00:00,270.40643
0,0 days,0.0,2010-12-23 11:00:00,270.62357
0,0 days,0.0,2010-12-23 11:00:00,270.63892
0,0 days,0.0,2010-12-23 12:00:00,270.89075
0,0 days,0.0,2010-12-23 12:00:00,270.8546
0,0 days,0.0,2010-12-23 13:00:00,270.99963
0,0 days,0.0,2010-12-23 13:00:00,270.93698
0,0 days,0.0,2010-12-23 14:00:00,271.07376
0,0 days,0.0,2010-12-23 14:00:00,271.04156
0,0 days,0.0,2010-12-23 15:00:00,270.96878
0,0 days,0.0,2010-12-23 15:00:00,270.94943
0,0 days,0.0,2010-12-23 16:00:00,271.00098
0,0 days,0.0,2010-12-23 16:00:00,270.96173
0,0 days,0.0,2010-12-23 17:00:00,271.03046
0,0 days,0.0,2010-12-23 17:00:00,270.95343
0,0 days,0.0,2010-12-23 18:00:00,270.91776
0,0 days,0.0,2010-12-23 18:00:00,270.80862
0,0 days,0.0,2010-12-23 19:00:00,270.71835
0,0 days,0.0,2010-12-23 19:00:00,270.56668
0,0 days,0.0,2010-12-23 20:00:00,270.57938
0,0 days,0.0,2010-12-23 20:00:00,270.4546
0,0 days,0.0,2010-12-23 21:00:00,270.5374
0,0 days,0.0,2010-12-23 21:00:00,270.4048
0,0 days,0.0,2010-12-23 22:00:00,270.4836
0,0 days,0.0,2010-12-23 22:00:00,270.3177
0,0 days,0.0,2010-12-23 23:00:00,270.3983
0,0 days,0.0,2010-12-23 23:00:00,270.3177
0,0 days,0.0,2010-12-24 00:00:00,270.39594
0,0 days,0.0,2010-12-24 00:00:00,270.30136
0,0 days,0.0,2010-12-24 01:00:00,270.3779
0,0 days,0.0,2010-12-24 01:00:00,270.26596
0,0 days,0.0,2010-12-24 02:00:00,270.3358
0,0 days,0.0,2010-12-24 02:00:00,270.2434
0,0 days,0.0,2010-12-24 03:00:00,270.57318
0,0 days,0.0,2010-12-24 03:00:00,270.46515
0,0 days,0.0,2010-12-24 04:00:00,270.76086
0,0 days,0.0,2010-12-24 04:00:00,270.61118
0,0 days,0.0,2010-12-24 05:00:00,270.766
0,0 days,0.0,2010-12-24 05:00:00,270.69907
0,0 days,0.0,2010-12-24 06:00:00,270.97604
0,0 days,0.0,2010-12-24 06:00:00,270.8929
0,0 days,0.0,2010-12-24 07:00:00,271.09534
0,0 days,0.0,2010-12-24 07:00:00,271.0007
0,0 days,0.0,2010-12-24 08:00:00,271.13028
0,0 days,0.0,2010-12-24 08:00:00,270.96292
0,0 days,0.0,2010-12-24 09:00:00,271.0802
0,0 days,0.0,2010-12-24 09:00:00,270.91342
0,0 days,0.0,2010-12-24 10:00:00,270.4347
0,0 days,0.0,2010-12-24 10:00:00,270.30682
0,0 days,0.0,2010-12-24 11:00:00,270.0708
0,0 days,0.0,2010-12-24 11:00:00,269.97986
0,0 days,0.0,2010-12-24 12:00:00,269.70493
0,0 days,0.0,2010-12-24 12:00:00,269.59775
0,0 days,0.0,2010-12-24 13:00:00,269.4776
0,0 days,0.0,2010-12-24 13:00:00,269.3911
0,0 days,0.0,2010-12-24 14:00:00,269.36908
0,0 days,0.0,2010-12-24 14:00:00,269.27118
0,0 days,0.0,2010-12-24 15:00:00,269.2223
0,0 days,0.0,2010-12-24 15:00:00,269.13522
0,0 days,0.0,2010-12-24 16:00:00,268.8734
0,0 days,0.0,2010-12-24 16:00:00,268.76593
0,0 days,0.0,2010-12-24 17:00:00,268.58374
0,0 days,0.0,2010-12-24 17:00:00,268.49277
0,0 days,0.0,2010-12-24 18:00:00,268.46893
0,0 days,0.0,2010-12-24 18:00:00,268.355
0,0 days,0.0,2010-12-24 19:00:00,268.26987
0,0 days,0.0,2010-12-24 19:00:00,268.1347
0,0 days,0.0,2010-12-24 20:00:00,268.10498
0,0 days,0.0,2010-12-24 20:00:00,267.9421
0,0 days,0.0,2010-12-24 21:00:00,267.84924
0,0 days,0.0,2010-12-24 21:00:00,267.68134
0,0 days,0.0,2010-12-24 22:00:00,267.43478
0,0 days,0.0,2010-12-24 22:00:00,267.25266
0,0 days,0.0,2010-12-24 23:00:00,267.19366
0,0 days,0.0,2010-12-24 23:00:00,267.01935
0,0 days,0.0,2010-12-25 00:00:00,266.97733
0,0 days,0.0,2010-12-25 00:00:00,266.79965
0,0 days,0.0,2010-12-25 01:00:00,266.82495
0,0 days,0.0,2010-12-25 01:00:00,266.66684
0,0 days,0.0,2010-12-25 02:00:00,266.739
0,0 days,0.0,2010-12-25 02:00:00,266.58484
0,0 days,0.0,2010-12-25 03:00:00,266.74075
0,0 days,0.0,2010-12-25 03:00:00,266.60867
0,0 days,0.0,2010-12-25 04:00:00,266.7699
0,0 days,0.0,2010-12-25 04:00:00,266.63193
0,0 days,0.0,2010-12-25 05:00:00,266.8459
0,0 days,0.0,2010-12-25 05:00:00,266.7001
0,0 days,0.0,2010-12-25 06:00:00,266.91678
0,0 days,0.0,2010-12-25 06:00:00,266.75925
0,0 days,0.0,2010-12-25 07:00:00,266.97327
0,0 days,0.0,2010-12-25 07:00:00,266.81766
0,0 days,0.0,2010-12-25 08:00:00,267.1183
0,0 days,0.0,2010-12-25 08:00:00,266.9602
0,0 days,0.0,2010-12-25 09:00:00,267.36578
0,0 days,0.0,2010-12-25 09:00:00,267.2102
0,0 days,0.0,2010-12-25 10:00:00,268.34143
0,0 days,0.0,2010-12-25 10:00:00,268.1682
0,0 days,0.0,2010-12-25 11:00:00,268.90875
0,0 days,0.0,2010-12-25 11:00:00,268.72433
0,0 days,0.0,2010-12-25 12:00:00,269.5435
0,0 days,0.0,2010-12-25 12:00:00,269.36157
0,0 days,0.0,2010-12-25 13:00:00,270.2347
0,0 days,0.0,2010-12-25 13:00:00,270.0248
0,0 days,0.0,2010-12-25 14:00:00,271.02524
0,0 days,0.0,2010-12-25 14:00:00,270.80893
0,0 days,0.0,2010-12-25 15:00:00,271.5308
0,0 days,0.0,2010-12-25 15:00:00,271.42
0,0 days,0.0,2010-12-25 16:00:00,271.6959
0,0 days,0.0,2010-12-25 16:00:00,271.58838
0,0 days,0.0,2010-12-25 17:00:00,272.4775
0,0 days,0.0,2010-12-25 17:00:00,272.2674
0,0 days,0.0,2010-12-25 18:00:00,273.2414
0,0 days,0.0,2010-12-25 18:00:00,273.04553
0,0 days,0.0,2010-12-25 19:00:00,273.33917
0,0 days,0.0,2010-12-25 19:00:00,273.27563
0,0 days,0.0,2010-12-25 20:00:00,273.2511
0,0 days,0.0,2010-12-25 20:00:00,273.16547
0,0 days,0.0,2010-12-25 21:00:00,272.92435
0,0 days,0.0,2010-12-25 21:00:00,272.9053
0,0 days,0.0,2010-12-25 22:00:00,272.14978
0,0 days,0.0,2010-12-25 22:00:00,272.0658
0,0 days,0.0,2010-12-25 23:00:00,271.73532
0,0 days,0.0,2010-12-25 23:00:00,271.62924
0,0 days,0.0,2010-12-26 00:00:00,271.46558
